Task,Phrase,Concept,Concept ID,Distance,Word Distance
Checking loading conditions  - Train,tank,hot water tank,TT-Hot_Water_Tank-32,0.0,41.17647058823529
Checking loading conditions  - Train,tank,implementation of the sedimentation tank,TT-Implementation_of_the_Sedimentation_Tank-21,0.0,16.27906976744186
Checking loading conditions  - Train,tank,single tank for solar heating and backup,TT-Single_Tank_for_Solar_Heating_and_Backup-32,0.49244618051042344,16.27906976744186
Checking loading conditions  - Train,tank,single tank only for solar heating,TT-Single_Tank_only_for_Solar_Heating-32,0.49244618051042344,18.91891891891892
Checking loading conditions  - Train,tank,tank,TT-Tank-1,0.0,100.0
Checking loading conditions  - Train,tank,tank capacity,TT-Tank_Capacity-1,0.43003606853594256,43.75
Checking loading conditions - Barge,emptiness check,emptiness check,TT-Emptiness_Check-1,0.0,100.0
Checking loading conditions - Barge,statement loading,statement of expenditure in kics,TT-Statement_of_Expenditure_in_KICs-26,0.4235327062893205,60.416666666666664
Checking loading conditions - Barge,statement loading,statement of revenue in kics,TT-Statement_of_Revenue_in_KICs-26,0.4235327062893205,63.63636363636363
Checking loading conditions - Road,dispensing facility,facility management,TT-Facility_management-87,0.4335322573578415,40.54054054054054
Checking loading conditions - Road,document control,access control,TT-Logikai_hozzáférés-védelem-142,0.2869244180870132,79.3103448275862
Checking loading conditions - Road,document control,chemical control program,TT-Chemical_Control_Program-28,0.2869244180870132,53.84615384615385
Checking loading conditions - Road,document control,cleaning and antisepting control program,TT-Cleaning_and_Antisepting_Control_Program-28,0.2869244180870132,43.63636363636363
Checking loading conditions - Road,document control,compensating control,TT-Compensating_Control-60,0.2869244180870132,74.28571428571429
Checking loading conditions - Road,document control,control,AF-Kontroll-144,0.2869244180870132,59.09090909090909
Checking loading conditions - Road,document control,control activities,AF-Control_Activities-127,0.2869244180870132,39.39393939393939
Checking loading conditions - Road,document control,control components,TT-Control_Components-127,0.2869244180870132,39.39393939393939
Checking loading conditions - Road,document control,control environment,AF-Control_Environment-127,0.2869244180870132,38.23529411764706
Checking loading conditions - Road,document control,control framework,TT-Control_Framework-127,0.2869244180870132,40.625
Checking loading conditions - Road,document control,control level,TT-Control_Level-60,0.4696490114756865,46.42857142857143
Checking loading conditions - Road,document control,control measurements,TT-Control_Measurements-28,0.2869244180870132,37.142857142857146
Checking loading conditions - Road,document control,control procedure,TT-Control_Procedure-28,0.4696490114756865,40.625
Checking loading conditions - Road,document control,control programme for pesticide residues,TT-Control_Programme_for_Pesticide_Residues-28,0.2869244180870132,23.636363636363637
Checking loading conditions - Road,document control,detective control,TT-Detective_Control-60,0.2869244180870132,75.0
Checking loading conditions - Road,document control,entomology and fungi control program,TT-Entomology_and_Fungi_Control_Program-28,0.2869244180870132,41.17647058823529
Checking loading conditions - Road,document control,feed control program,TT-Feed_Control_Program-28,0.2869244180870132,57.14285714285714
Checking loading conditions - Road,document control,food packaging control program,TT-Food_Packaging_Control_Program-28,0.2869244180870132,57.77777777777777
Checking loading conditions - Road,document control,gmo control program,TT-GMO_Control_Program-28,0.2869244180870132,55.88235294117647
Checking loading conditions - Road,document control,key control,AF-Key_Control-127,0.2869244180870132,73.07692307692307
Checking loading conditions - Road,document control,logical access control,TT-Logical_Access_Control-11,0.2869244180870132,70.27027027027027
Checking loading conditions - Road,document control,logical link control sublayer,TT-Logical_Link_Control_Sublayer-11,0.2869244180870132,59.09090909090909
Checking loading conditions - Road,document control,media access control sublayer,TT-Media_Access_Control_Sublayer-11,0.2869244180870132,47.72727272727273
Checking loading conditions - Road,document control,microbiological control program,TT-Microbiological_Control_Program-28,0.2869244180870132,47.82608695652174
Checking loading conditions - Road,document control,pesticide control program,TT-Pesticide_Control_Program-28,0.2869244180870132,57.49999999999999
Checking loading conditions - Road,document control,residuum-toxocilogy control program,TT-Residuum_toxocilogy_Control_Program-28,0.2869244180870132,52.0
Checking loading conditions - Road,organization,event organization,TT-Event_Organization-6,0.27326884321509337,79.3103448275862
Checking loading conditions - Road,organization,international tourism organization,TT-International_tourism_organisation-87,0.0,51.11111111111111
Checking loading conditions - Road,organization,kic organization,TT-KIC_Organization-28,0.0,85.18518518518519
Checking loading conditions - Road,organization,national tourism organization,TT-National_tourism_organisation-87,0.24787411805964588,57.49999999999999
Checking loading conditions - Road,organization,organization,AF-Szervezet-141,0.0,100.0
Checking loading conditions - Road,organization,organization,AF-Szervezet-141,0.0,100.0
Checking loading conditions - Road,organization,organization development,TT-Organization_Development-13,0.0,65.71428571428571
Checking loading conditions - Road,organization,organization of eit,TT-Organization_of_EIT-28,0.0,76.66666666666667
Checking loading conditions - Road,organization,project organization,TT-Projektszervezet-142,0.0,74.19354838709677
Checking loading conditions - Road,organization,tourism organization,TT-Tourism_organisation-88,0.0,74.19354838709677
Checking loading conditions - Road,road transport vehicle,road freight transport,TT-Road_Freight_Transport-1,0.393901520128938,62.7906976744186
Controlling the quality,filling station,filling station,TT-Filling_Station-1,0.0,100.0
Controlling the quality,local authority internal regulation,evaluating internal controls,TT-Evaluating_Internal_Controls-127,0.38595841092500516,62.903225806451616
Controlling the quality,local authority internal regulation,internal auditing in kics,TT-Internal_Auditing_in_KICs-26,0.5750146545132573,49.152542372881356
Controlling the quality,local authority internal regulation,internal auditor of eit,TT-Internal_Auditor_of_EIT-28,0.38595841092500516,42.10526315789473
Controlling the quality,local authority internal regulation,internal control - integrated framework,TT-Internal_Control_Integrated_Framework-127,0.5062345632313845,43.83561643835616
Controlling the quality,local authority internal regulation,internal control dimensions,TT-Internal_Control_Dimensions-127,0.5062345632313845,47.540983606557376
Controlling the quality,local authority internal regulation,internal recruitment,TT-Internal_Recruitment-13,0.38595841092500516,57.407407407407405
Controlling the quality,local authority internal regulation,internal stakeholder,TT-Internal_stakeholder-126,0.38595841092500516,50.0
Controlling the quality,local authority internal regulation,internal transport regulation,TT-Internal_Transport_Regulation-1,0.32544265077668655,58.730158730158735
Controlling the quality,mechanical contamination,contamination,AF-Contamination-27,0.2928932188134524,69.44444444444444
Controlling the quality,product density,fuel density,TT-Fuel_Density-1,0.3793143486702004,76.92307692307693
Controlling the quality,quality testing,diagnostic testing,TT-Diagnostic_Testing-92,0.17155261960095447,71.875
Controlling the quality,quality testing,failure testing,TT-Failure_Testing-135,0.4141992394636036,68.96551724137932
Controlling the quality,quality testing,functional testing,AF-Functional_Testing-135,0.17155261960095447,68.75
Controlling the quality,quality testing,non-functional testing,AF-Non-functional_Testing-135,0.33632553108177576,61.111111111111114
Controlling the quality,quality testing,pulmonary function testing,TT-Pulmonary_Function_Testing-94,0.3475796213403096,62.5
Controlling the quality,quality testing,regression testing,AF-Regression_Testing-135,0.17155261960095447,71.875
Controlling the quality,quality testing,software testing,TT-Software_Testing-60,0.3861635940876651,70.0
Controlling the quality,quality testing,testing,TT-Tesztelés-141,0.17155261960095447,61.904761904761905
Controlling the quality,quality testing,testing level,TT-Testing_Level-135,0.2903038351076098,48.148148148148145
Controlling the quality,quality testing,testing method,TT-Testing_Method-135,0.4141992394636036,46.42857142857143
Controlling the quality,quality testing,testing procedure,TT-Testing_Procedure-140,0.2903038351076098,41.935483870967744
Controlling the quality,receiving tank,receiving and dispatch,TT-Receiving_and_Dispatch-1,0.1642183982644715,68.57142857142857
Controlling the quality,test room,achievement test,TT-Achievement_Test-12,0.2828854326885555,29.166666666666668
Controlling the quality,test room,aptitude test,TT-Aptitude_Test-12,0.2828854326885555,33.33333333333333
Controlling the quality,test room,big five personality test,TT-Big_Five_Personality_Test-12,0.2828854326885555,21.21212121212121
Controlling the quality,test room,cognitive ability test,TT-Cognitive_Ability_Test-12,0.2828854326885555,23.333333333333332
Controlling the quality,test room,employment test,TT-Employee_Test-12,0.2828854326885555,30.434782608695656
Controlling the quality,test room,honest and integrity test,TT-Honest_and_Integrity_Test-12,0.2828854326885555,39.39393939393939
Controlling the quality,test room,intelligence test,TT-Intelligence_Test-12,0.2828854326885555,28.000000000000004
Controlling the quality,test room,myers-briggs test,TT-Myers_Briggs_Test-12,0.2828854326885555,28.000000000000004
Controlling the quality,test room,overt integrity test,TT-Overt_Integrity_Test-12,0.2828854326885555,25.0
Controlling the quality,test room,personality test,TT-Personality_Test-12,0.2828854326885555,29.166666666666668
Controlling the quality,test room,personality-oriented integrity test,TT-Personality_oriented_Integrity_Test-12,0.2828854326885555,16.27906976744186
